PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
6731;"Colegio Público de Educación Especial María Soriano";"";"";"Transporte - Comedor - Residencia";"BUS: 35 , 155 METRO: La Peseta";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria Transición vida adulta";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11dc3b54d771c010VgnVCM1000000b205a0aRCRD";"PESETA";"AVENIDA";"V";"30";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"435290";"4468316";"40.36290495205625";"-3.762132345064474";"914 624 600";"914 628 444";"cpee.mariasoriano.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPublicosEducacionEspecial"
6725;"Colegio Público de Educación Especial Vallecas";"";"";"Comedor - Transporte";"BUS: 63 , 145";"Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=097e3b54d771c010VgnVCM1000000b205a0aRCRD";"VALENCIA (Recinto Universitario)";"CARRETERA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28031";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"446945";"4471362";"40.39115939800559";"-3.6251375733473195";"913 313 135";"913 313 471";"cpee.vallecas.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPublicosEducacionEspecial"
5096;"Colegio Público de Prácticas Asunción Rincón";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Islas Filipinas BUS: 2 , 12 , 202";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28d9a3f5ca71c010VgnVCM1000000b205a0aRCRD";"FILIPINAS";"AVENIDA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439704";"4476829";"40.43991596115193";"-3.7109677259909084";"915 542 118";"915 345 120";"cp.asuncionrincon.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5136;"Colegio Público Dionisio Ridruejo";"";"";"Comedor -  Horario ampliado - Planes de mejora";"METRO: San Lorenzo BUS: 72 , 87";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=779ca3f5ca71c010VgnVCM1000000b205a0aRCRD";"ZIPAQUIRA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"446211";"4480453";"40.47301835441678";"-3.6345431561438026";"917 639 188";"917 639 188";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5137;"Colegio Público Doctor Conde Arruga";"";"";"Comedor - Horario ampliado";"METRO: Artilleros BUS: 20 , 30 , 71 , 100";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccaca3f5ca71c010VgnVCM1000000b205a0aRCRD";"HACIENDA DE PAVONES";"CALLE";"V";"105";"";"";"";"";"MADRID";"MADRID";"28030";"6";"VINATEROS";"14";"MORATALAZ";"445389";"4472778";"40.40382410472334";"-3.643579973780007";"917 732 393";"917 737 286";"cp.condearruga.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5138;"Colegio Público Doctor Federico Rubio";"";"";"Comedor - Planes de mejora - Horario ampliado";"METRO: Francos Rodríguez BUS: 44 , 127";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12cca3f5ca71c010VgnVCM1000000b205a0aRCRD";"DOCTOR FEDERICO RUBIO Y GALI";"AVENIDA";"V";"53";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"439682";"4478218";"40.45242712056568";"-3.7113472292938066";"914 502 091";"914 595 006";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5140;"Colegio Público Doctor Severo Ochoa";"";"";"Comedor - Transporte - Planes de mejora";"BUS: 4 , 100 , 106 , 130";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67dca3f5ca71c010VgnVCM1000000b205a0aRCRD";"EZCARAY";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"448041";"4473688";"40.410311030784285";"-3.6136821061928113";"917 752 715";"917 750 711";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5141;"Colegio Público Doctor Tolosa Latour";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 54 , 144";"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bceca3f5ca71c010VgnVCM1000000b205a0aRCRD";"ASTURIANOS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28018";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445505";"4470356";"40.38200381255466";"-3.642005680937447";"91 778 47 94";"917 777 679";"cp.tolosalatour.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
6024;"Colegio Público Eduardo Rojo";"";"";"Comedor - Horario ampliado - Integración preferente (Trastornos generales del desarrollo) - Enseñanza biling&amp;uuml;e";"BUS: 57, 103, 111, 144, 310";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c4ae10c471c010VgnVCM1000000b205a0aRCRD";"EDUARDO ROJO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443745";"4470970";"40.38742706684719";"-3.6628050333334046";"914 774 560";"914 784 525";"cp.eduardorojo.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5144;"Colegio Público EEUU - Huarte de San Juan";"";"";"Comedor - Transporte - Planes de mejora- Horario ampliado";"BUS: 41 , 75";"ENSEÑANZA: Educación Infantil - Primaria Enseñanza bling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=020da3f5ca71c010VgnVCM1000000b205a0aRCRD";"COMANDANTE FORTEA";"PASEO";"V";"71";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437765";"4475600";"40.42870179468233";"-3.733708557423035";"915 418 978 - 915 420 841";"915 594 699";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
42014;"Colegio Público El Espinillo";"";"";"Comedor";"BUS: 22 , 59 , 85 , 79 , 123";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d77598d1351c010VgnVCM1000000b205a0aRCRD";"UNANIMIDAD";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"4";"LOS ROSALES";"17";"VILLAVERDE";"441135";"4468120";"40.36157241219842";"-3.6932788501569522";"917 237 434 - 913 182 512";"917 237 434";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
176810;"Colegio Público El Greco";"";"";"Comedor - Horario ampliado.";"RENFE: Villaverde Bajo BUS: SE Los Rosales , 85 , 123";"ENSEÑANZA: Segundo ciclo de Infantil - Educación Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9f34b6faa61c010VgnVCM1000000b205a0aRCRD";"ESTEFANITA";"CALLE";"NUM";"7";"";"";"";"";"MADRID";"MADRID";"28021";"3";"BUTARQUE";"17";"VILLAVERDE";"442785";"4466530";"40.345482201202394";"-3.674981279643457";"917 100 008 - 917 973 463";"917 983 281";"cp.elgreco.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5220;"Colegio Público El Madroño";"";"";"Comedor -  Horario ampliado - Planes de mejora";"BUS: 63 , 141 , 143 , E";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=571da3f5ca71c010VgnVCM1000000b205a0aRCRD";"LAS MARISMAS";"CALLE";"NUM";"14";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"444572";"4472813";"40.402204300135466";"-3.654488722948694";"915 014 668";"915 013 612";"cp.elmadrono.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5339;"Colegio Público El Quijote";"";"";"Comedor - Transporte -  Horario ampliado - Planes de mejora - Convenio con British Council";"METRO: Congosto BUS: 54 , 142";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac2da3f5ca71c010VgnVCM1000000b205a0aRCRD";"FUENTIDUEÑA";"CALLE";"S/N";"4";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447045";"4469557";"40.374905112512465";"-3.6238093612915145";"913 800 214";"913 800 246";"cp.elquijote.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
64474;"Colegio Público El Sol";"";"";"Comedor - Transporte - Horario Ampliado - Integración preferente: Audtitivos- Planes de mejora";"BUS: 48 , 109 , 140";"Enseñanzas   Segundo ciclo de Educación Infantil Educación Primaria  Educación especial:  Educación infantil  Educación Básica Obligatoria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e667598d1351c010VgnVCM1000000b205a0aRCRD";"CANILLEJAS A VICALVARO";"AVENIDA";"NUM";"82";"";"";"";"";"MADRID";"MADRID";"28022";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"448112";"4474999";"40.423997382335585";"-3.611684586484881";"91 777 76 79  (Colegio Público) / 913 060 345 / 913 060 347 (Educación Especial)";"913 060 347";"cp.elsol.madrid@educa.madrid.org (Educación Especial)";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5145;"Colegio Público Emilia Pardo Bazán";"";"";"Comedor - Planes de mejora";"METRO: Embajadores BUS: 27, 34, 36, 41, 60, 119, 148, C1, C2 RENFE: Embajadores";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e -";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f14da3f5ca71c010VgnVCM1000000b205a0aRCRD";"VENTORRILLO";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28005";"2";"EMBAJADORES";"1";"CENTRO";"440135";"4473146";"40.40677803487061";"-3.705527696367566";"915 306 059";"915 275 184";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5148;"Colegio Público Ermita del Santo";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 25 , 138";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c6da3f5ca71c010VgnVCM1000000b205a0aRCRD";"ERMITA DEL SANTO";"PASEO";"V";"18";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438623";"4473619";"40.41091984789517";"-3.7234030687601254";"914 642 590";"914 642 590";"cp.ermitadelsanto.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5245;"Colegio Público Esperanza";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Esperanza BUS: 73 , 120 , 122";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cada3f5ca71c010VgnVCM1000000b205a0aRCRD";"ANDORRA";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"445250";"4479176";"40.46144263379954";"-3.6457808079102354";"913 003 012";"913 003 012";"cp.esperanza.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5152;"Colegio Público Eugenio María de Hostos";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Antonio Machado BUS: 42 , 127 , 132";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=27dda3f5ca71c010VgnVCM1000000b205a0aRCRD";"VALDEVARNES";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439152";"4480079";"40.469162084516505";"-3.7177757178062834";"913 736 366";"913 866 937";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5155;"Colegio Público Felipe II";"";"";"Comedor - Planes de mejora";"METRO: Ventilla BUS: 42 , 147";"ENSEÑANZA: Educación Infantil - Primaria";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c10ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"ASTURIAS";"AVENIDA";"V";"70";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"440718";"4480483";"40.47290570166502";"-3.699341838889918";"913 157 353";"917 339 393";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5156;"Colegio Público Fernández de Moratín";"";"";"Comedor - Horario ampliado - Comedor - Planes de mejora";"BUS: 46 , 75";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=171ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"VALLADOLID";"AVENIDA";"NUM";"2";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"438305";"4475377";"40.42673321856838";"-3.7273094844478685";"915 479 787 - 915 596 791";"915 596 791";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5158;"Colegio Público Fernando el Católico";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Quevedo BUS: 16 , 61 , 149";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c2ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"FERNANDO EL CATOLICO";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439802";"4476182";"40.434103689530446";"-3.7097392943348284";"914 442 902";"914 469 251";"cp.fernandoelcatolico.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5159;"Colegio Público Filósofo Séneca";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Parque de Santa María BUS: 9 , 107";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b14ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"SANTA ADELA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444885";"4481058";"40.478381551999256";"-3.6502374703975162";"917 638 145";"913 817 216";"cp.seneca.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5160;"Colegio Público Fontarrón";"";"";"Comedor - Transporte - Integración (preferentemente motóricos) - Horario ampliado - Planes de mejora";"BUS: 8 , 20 , 30 , 45 , 63 , 71 , 100 , 143 , E";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=075ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"ARROYO FONTARRON";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446341";"4472013";"40.39511351284605";"-3.6335755702199677";"917 720 378";"913 050 045";"cp.fontarron.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5161;"Colegio Público Francisco Arranz";"";"";"Transporte - Comedor - Horario ampliado - Planes de mejora";"BUS: 34";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c6ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"SONDICA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435262";"4469652";"40.37492895164089";"-3.762609414778231";"917 066 882";"917 066 882";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5162;"Colegio Público Francisco de Goya";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Puerta del Angel BUS: 31 , 33 , 36 , 39 , 65 , 138";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a18ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"ANTILLON";"CALLE";"NUM";"23";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438250";"4473651";"40.411189612846165";"-3.727790340862767";"914 637 472";"914 633 270";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5163;"Colegio Público Francisco de Luis";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Estrella BUS: 8 , 20 , 30 , 32 , 113";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f69ea3f5ca71c010VgnVCM1000000b205a0aRCRD";"CORREGIDOR RODRIGO RODRIGUEZ";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"443975";"4473345";"40.40883801642817";"-3.660292565776491";"914 394 600";"913 284 275";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5164;"Colegio Público Francisco de Quevedo";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Menéndez Pelayo BUS: 24 , 37 , 54 , 57 , 102 , 141 , 152";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4caea3f5ca71c010VgnVCM1000000b205a0aRCRD";"GRANADA";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28007";"1";"PACIFICO";"3";"RETIRO";"442357";"4472902";"40.404727692050116";"-3.679332106624429";"915 515 211";"914 333 827";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5165;"Colegio Público Francisco Fatóu";"";"";"Comedor - Transporte -  Horario ampliado - Planes de mejora - Integración preferente (Trastornos generales del desarrollo)";"BUS: 58 , 142";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91cea3f5ca71c010VgnVCM1000000b205a0aRCRD";"SUERTE";"CAMINO";"S/N";"23";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447502";"4469673";"40.37597903288599";"-3.6184358604020184";"913 321 050";"913 323 222";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5166;"Colegio Público Francisco Ruano";"";"";"Planes de mejora";"BUS: 24 , 102 , 111 , 144 RENFE: Entrevias";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6dea3f5ca71c010VgnVCM1000000b205a0aRCRD";"ALMURADIEL";"CALLE";"NUM";"150";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442826";"4470162";"40.380085637390486";"-3.673547648504667";"917 862 196";"917 862 196";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
176824;"Colegio Público Gabriela Mistral";"";"";"Comedor - Horario ampliado";"METRO: Las Tablas BUS: 172, 176";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f044b6faa61c010VgnVCM1000000b205a0aRCRD";"MIRALLOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"443443";"4484329";"40.50774206131332";"-3.6675525270094127";"913 586 549";"913 586 557";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5168;"Colegio Público García Morente";"";"";"Comedor - Transporte - Planes de mejora";"BUS: 102 , 103 , 111";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d61fa3f5ca71c010VgnVCM1000000b205a0aRCRD";"SUR";"RONDA";"V";"229";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443505";"4469411";"40.37336648575158";"-3.665482524950977";"917 852 016";"917 856 013";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5169;"Colegio Público Garcilaso de la Vega";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Canillas BUS: 73 , 112 , 120";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c2fa3f5ca71c010VgnVCM1000000b205a0aRCRD";"TREFACIO";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446243";"4479785";"40.46699372886275";"-3.634108987557183";"913 882 060";"917 161 701";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5171;"Colegio Público Giner de los Ríos";"";"";"Comedor - Transporte - Planes de mejora";"BUS: 24 , 103 , 111 , 144 RENFE: Entrevias";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c65fa3f5ca71c010VgnVCM1000000b205a0aRCRD";"MEMBEZAR";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443256";"4470098";"40.379529471156005";"-3.6684765035279683";"917 858 021";"917 858 021";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
